conv_id,emotion,dialogue,target_summary,input_text
hit:7469_conv:14938,excited,Speaker 321:everytime before clocking in i look at the schedule   when i see a bunch of fast workers on the list im so happy   like we are getting out early today  | Speaker 56:That's good to have a bunch of people working with you that are fast and good at their job. I bet it makes everyone's job a lot easier. | Speaker 321:it sure does   when i see the list and its all the worst employees i always think its gonna be a really long day | Speaker 56:I remember days like that - they always seem to last forever!,when i ever i work with the fastest co workers im happy,emotion: excited dialogue: Speaker 321:everytime before clocking in i look at the schedule   when i see a bunch of fast workers on the list im so happy   like we are getting out early today  | Speaker 56:That's good to have a bunch of people working with you that are fast and good at their job. I bet it makes everyone's job a lot easier. | Speaker 321:it sure does   when i see the list and its all the worst employees i always think its gonna be a really long day | Speaker 56:I remember days like that - they always seem to last forever!
hit:7469_conv:14939,annoyed,Speaker 56:I work all day long and my teenager have been home all summer. | Speaker 321:is it gonna feel better   when they finally start going back to school ? | Speaker 56:Well  I hope so - but I just wish they would clean up a bit when they are home. | Speaker 321:my little sister is the same way  these new kids my dad would make me go landscaping with him for my back to school clothes,I work all day long and my teenagers have been home all summer.  But when I get home they've not done anything around the house.,emotion: annoyed dialogue: Speaker 56:I work all day long and my teenager have been home all summer. | Speaker 321:is it gonna feel better   when they finally start going back to school ? | Speaker 56:Well  I hope so - but I just wish they would clean up a bit when they are home. | Speaker 321:my little sister is the same way  these new kids my dad would make me go landscaping with him for my back to school clothes
hit:7472_conv:14945,disgusted,Speaker 530:I took my trash out a minute ago in the dark barefoot and wouldn't you know I stepped in dog poop! | Speaker 375:That's brutal  was it a big poop? | Speaker 530:Ugh yes and it went all up between my toes and everything. So gross. I tried to wipe it off in the grass but it just made it worse. | Speaker 375:That is gross  did you get a bath or a shower? | Speaker 530:I got the hose from around the corner and sprayed it off then I hopped all the way to the bathroom to take a shower.,I took my trash out a minute ago and stepped in dog poop! It even went between my toes!,emotion: disgusted dialogue: Speaker 530:I took my trash out a minute ago in the dark barefoot and wouldn't you know I stepped in dog poop! | Speaker 375:That's brutal  was it a big poop? | Speaker 530:Ugh yes and it went all up between my toes and everything. So gross. I tried to wipe it off in the grass but it just made it worse. | Speaker 375:That is gross  did you get a bath or a shower? | Speaker 530:I got the hose from around the corner and sprayed it off then I hopped all the way to the bathroom to take a shower.
hit:7474_conv:14948,surprised,Speaker 530:My husband brought me a rose home from work  I couldn't believe it! | Speaker 56:That was so sweet - were you surprised? | Speaker 530:I was  he never does sweet things like that. I cried a little bit. | Speaker 56:Aww - I'm glad he surprised you like that!,My husband brought me a rose home from work today. It was so sweet because he never does that.,emotion: surprised dialogue: Speaker 530:My husband brought me a rose home from work  I couldn't believe it! | Speaker 56:That was so sweet - were you surprised? | Speaker 530:I was  he never does sweet things like that. I cried a little bit. | Speaker 56:Aww - I'm glad he surprised you like that!
hit:7476_conv:14952,jealous,Speaker 27:Another one of my friends got engaged | Speaker 530:It'll happen to you soon  your soulmate is out there somewhere. | Speaker 27:I think I'll end p marrying myself lol | Speaker 530:Hey that might be a good idea! Nobody knows what you like better than you! | Speaker 27:That's true,I can't believe another one of my friends got engage. I am tired of being single,emotion: jealous dialogue: Speaker 27:Another one of my friends got engaged | Speaker 530:It'll happen to you soon  your soulmate is out there somewhere. | Speaker 27:I think I'll end p marrying myself lol | Speaker 530:Hey that might be a good idea! Nobody knows what you like better than you! | Speaker 27:That's true
hit:7487_conv:14974,surprised,Speaker 375:So excited to get a puppy! | Speaker 530:Oh awesome! What kind of puppy are you getting? | Speaker 375:A little husky  she's got blue eyes. | Speaker 530:Huskies are the best breed! They're so derpy and cute! | Speaker 375:They have such cute eyes! What is your favorite dog? | Speaker 530:My favorites are huskies and big slobbery St Bernards. They give the best hugs and cuddles.,When my dad got me a puppy. A big husky.,emotion: surprised dialogue: Speaker 375:So excited to get a puppy! | Speaker 530:Oh awesome! What kind of puppy are you getting? | Speaker 375:A little husky  she's got blue eyes. | Speaker 530:Huskies are the best breed! They're so derpy and cute! | Speaker 375:They have such cute eyes! What is your favorite dog? | Speaker 530:My favorites are huskies and big slobbery St Bernards. They give the best hugs and cuddles.
hit:7489_conv:14978,devastated,Speaker 56:My daughter had the sweetest little hamster. | Speaker 513:Aww  I love hamsters! What kind of a hamster was it? | Speaker 56:It was a teddy bear hamster.  One day she went to feed it and it had died  she was crushed. | Speaker 513:That's horrible. Is she doing okay now?,My daughter had the sweetest little hamster.  One day she went to feed it and it had died_comma_ she was crushed.,emotion: devastated dialogue: Speaker 56:My daughter had the sweetest little hamster. | Speaker 513:Aww  I love hamsters! What kind of a hamster was it? | Speaker 56:It was a teddy bear hamster.  One day she went to feed it and it had died  she was crushed. | Speaker 513:That's horrible. Is she doing okay now?
hit:7492_conv:14984,anticipating,Speaker 530:My birthday is in less than a week! | Speaker 577:Are you doing anything special for it? | Speaker 530:I'm not sure yet but I'm hoping someone will throw me a party. | Speaker 577:You could always throw yourself a party. That way you can invite who you want  and avoid seeing people you don't want. Haha,My birthday is next week! I can't wait!,emotion: anticipating dialogue: Speaker 530:My birthday is in less than a week! | Speaker 577:Are you doing anything special for it? | Speaker 530:I'm not sure yet but I'm hoping someone will throw me a party. | Speaker 577:You could always throw yourself a party. That way you can invite who you want  and avoid seeing people you don't want. Haha
hit:7494_conv:14989,sad,Speaker 397:We had a trip planned to the beach today but sadly it was storming all day and had to cancel | Speaker 485:Weather can really be fickle.  Did you have a back-up plan? | Speaker 397:Not really. Just grabbed some pizza and spent some time in watching movies. | Speaker 485:That's not a bad way to spend your day.  That can be just as fun if you get the right kind of movies.  ,We had a trip planned to the beach today but sadly it was storming all day and had to cancel,emotion: sad dialogue: Speaker 397:We had a trip planned to the beach today but sadly it was storming all day and had to cancel | Speaker 485:Weather can really be fickle.  Did you have a back-up plan? | Speaker 397:Not really. Just grabbed some pizza and spent some time in watching movies. | Speaker 485:That's not a bad way to spend your day.  That can be just as fun if you get the right kind of movies.  
hit:7499_conv:14998,angry,Speaker 445:I spilled coffee all over my brand new laptop yesterday | Speaker 513:Oh no! Was it damaged? | Speaker 445:Luckilly I dried it up pretty quickly. so there was no serious damage.  | Speaker 513:That's such a relief! Did it clean up easily?,I spilled coffe all over my keyboard.,emotion: angry dialogue: Speaker 445:I spilled coffee all over my brand new laptop yesterday | Speaker 513:Oh no! Was it damaged? | Speaker 445:Luckilly I dried it up pretty quickly. so there was no serious damage.  | Speaker 513:That's such a relief! Did it clean up easily?
hit:7502_conv:15005,angry,Speaker 321:every time i leave my room and see that my nieces have been on my devices like my phone or lab top it gets a little upset  as they change all my settings and close all my tabs | Speaker 445:wow  thats would be very annoying  like someone just rummaging around your room. | Speaker 321:exactly i tell my brother   he says but they are just little girls ... like yeah there little but teach them not to touch things that are not theres  | Speaker 445:Yeah but kids dont care  Everything is theirs to them ,when my nieces play with my devices ,emotion: angry dialogue: Speaker 321:every time i leave my room and see that my nieces have been on my devices like my phone or lab top it gets a little upset  as they change all my settings and close all my tabs | Speaker 445:wow  thats would be very annoying  like someone just rummaging around your room. | Speaker 321:exactly i tell my brother   he says but they are just little girls ... like yeah there little but teach them not to touch things that are not theres  | Speaker 445:Yeah but kids dont care  Everything is theirs to them 
hit:7509_conv:15019,trusting,Speaker 445:my little brother is my best friend  we always have eachothers backs | Speaker 397:That's nice! It's always nice to have a good relationship with your sibling | Speaker 445:we used to not get along so well  but now we are like joined at the hip | Speaker 397:i'm happy for you!,my little brother told me he always has my back.,emotion: trusting dialogue: Speaker 445:my little brother is my best friend  we always have eachothers backs | Speaker 397:That's nice! It's always nice to have a good relationship with your sibling | Speaker 445:we used to not get along so well  but now we are like joined at the hip | Speaker 397:i'm happy for you!
