conv_id,emotion,dialogue,target_summary,input_text
hit:5217_conv:10435,devastated,Speaker 445:once i left the window open cleaning my birds cage  and she flew away! | Speaker 1:Oh god. That's awful. I guess she never came back? | Speaker 445:Never again did I see her.  I eventually let the emotion go. | Speaker 1:I hope she was able to fend for herself. I'm sorry she went through that loss.,My little pet bird accidentally flew out the window.,emotion: devastated dialogue: Speaker 445:once i left the window open cleaning my birds cage  and she flew away! | Speaker 1:Oh god. That's awful. I guess she never came back? | Speaker 445:Never again did I see her.  I eventually let the emotion go. | Speaker 1:I hope she was able to fend for herself. I'm sorry she went through that loss.
hit:5219_conv:10439,content,Speaker 126:I was happy to relax this weekend. I felt content | Speaker 9:That is the story of my life. | Speaker 126:Its a good life | Speaker 9:The weekends are for the boys!,I was happy to relax over the weekend. I was content,emotion: content dialogue: Speaker 126:I was happy to relax this weekend. I felt content | Speaker 9:That is the story of my life. | Speaker 126:Its a good life | Speaker 9:The weekends are for the boys!
hit:5231_conv:10462,ashamed,Speaker 1:After my mom spent hours making dinner for us  I didn't really like it. | Speaker 448:Reminds me of when I was younger  but I always acted like I liked it to make her happy. | Speaker 1:That's sweet of you. I've been doing that  but I think it's time to be honest. | Speaker 448:Just make sure you drop the hint in a nice way!,After my mom spent hours making dinner for us_comma_ I didn't really like it.,emotion: ashamed dialogue: Speaker 1:After my mom spent hours making dinner for us  I didn't really like it. | Speaker 448:Reminds me of when I was younger  but I always acted like I liked it to make her happy. | Speaker 1:That's sweet of you. I've been doing that  but I think it's time to be honest. | Speaker 448:Just make sure you drop the hint in a nice way!
hit:5235_conv:10470,prepared,Speaker 9:I studied all week for this test! | Speaker 1:That's some dedication! | Speaker 9:of course  I have to do well! | Speaker 1:Good luck! I'm sure you'll do great!,I studied all week for this test.,emotion: prepared dialogue: Speaker 9:I studied all week for this test! | Speaker 1:That's some dedication! | Speaker 9:of course  I have to do well! | Speaker 1:Good luck! I'm sure you'll do great!
hit:5239_conv:10478,jealous,Speaker 126:I was envious of my neighbor. He built a new deck | Speaker 389:Aww!  Maybe it's time to start building yours! | Speaker 126:I am thinking about it | Speaker 389:Maybe you should start saving up some extra money so you can make yours better!!,I was a little envious my neighbor. He built a new deck,emotion: jealous dialogue: Speaker 126:I was envious of my neighbor. He built a new deck | Speaker 389:Aww!  Maybe it's time to start building yours! | Speaker 126:I am thinking about it | Speaker 389:Maybe you should start saving up some extra money so you can make yours better!!
hit:5239_conv:10479,caring,Speaker 389:I really care for my mother | Speaker 126:That is a good thing | Speaker 389:Yeah she took care of all 3 of us kids by herself.  We've all grown up now and live alone.  She's done well for herself | Speaker 126:She sounds amazing | Speaker 389:She is.  Her birthday is tomorrow and I'm taking her out to dinner!,I really love my mother,emotion: caring dialogue: Speaker 389:I really care for my mother | Speaker 126:That is a good thing | Speaker 389:Yeah she took care of all 3 of us kids by herself.  We've all grown up now and live alone.  She's done well for herself | Speaker 126:She sounds amazing | Speaker 389:She is.  Her birthday is tomorrow and I'm taking her out to dinner!
hit:5240_conv:10480,disgusted,Speaker 273:Left my book bag outside overnight. I live in the south where there's lots of palmetto bugs (cockroaches). Went and got it this morning... it was filled with the things! | Speaker 332:Oh yuck! Sounds like a disgusting experience. | Speaker 273:Yeah. I just pretty much opened it  flipped out  closed it  then went and got a can of RAID that kills them  and opened it again and went to town! It was like I was possessed and raining bullets on them. | Speaker 332:Haha that must have felt a bit satisfying at least. Glad you took care of them.,Left my book bag outside overnight. I live in the south where there's lots of palmetto bugs (cockroaches). Went and got it this morning... it was filled with the things!,emotion: disgusted dialogue: Speaker 273:Left my book bag outside overnight. I live in the south where there's lots of palmetto bugs (cockroaches). Went and got it this morning... it was filled with the things! | Speaker 332:Oh yuck! Sounds like a disgusting experience. | Speaker 273:Yeah. I just pretty much opened it  flipped out  closed it  then went and got a can of RAID that kills them  and opened it again and went to town! It was like I was possessed and raining bullets on them. | Speaker 332:Haha that must have felt a bit satisfying at least. Glad you took care of them.
hit:5241_conv:10482,content,Speaker 294:I just got married and I feel like life is perfect. | Speaker 9:Marriage is a very hard thing. | Speaker 294:Not for me my friend.  I love it! | Speaker 9:I like all of my partners too much.,I just got married_comma_ and I feel like life is perfect.,emotion: content dialogue: Speaker 294:I just got married and I feel like life is perfect. | Speaker 9:Marriage is a very hard thing. | Speaker 294:Not for me my friend.  I love it! | Speaker 9:I like all of my partners too much.
hit:5247_conv:10494,prepared,Speaker 9:I was ready for my drivers test! | Speaker 126:Did you do well | Speaker 9:I tried so hard but in the end I failed. | Speaker 126:You will do better next time,I was ready for my drivers test.,emotion: prepared dialogue: Speaker 9:I was ready for my drivers test! | Speaker 126:Did you do well | Speaker 9:I tried so hard but in the end I failed. | Speaker 126:You will do better next time
hit:5248_conv:10496,lonely,Speaker 9:No one even cares about me. | Speaker 126:I dont believe that | Speaker 9:I do  and that makes all the difference. | Speaker 126:Just dont give up,No one even cares about me.,emotion: lonely dialogue: Speaker 9:No one even cares about me. | Speaker 126:I dont believe that | Speaker 9:I do  and that makes all the difference. | Speaker 126:Just dont give up
hit:5249_conv:10499,disgusted,Speaker 469:I was at my friends part last weekend  and someone threw up in the hot tub! | Speaker 238:well thats gross | Speaker 469:Yeah... the worst part was trying to clean up all the pieces.  | Speaker 238:i can only imagine,My friends had a big party last weekend. Someone threw up in the hot tub_comma_ so we had to clean it out.,emotion: disgusted dialogue: Speaker 469:I was at my friends part last weekend  and someone threw up in the hot tub! | Speaker 238:well thats gross | Speaker 469:Yeah... the worst part was trying to clean up all the pieces.  | Speaker 238:i can only imagine
hit:5251_conv:10503,proud,Speaker 273:Football practice has started for my middle-school aged son  and he's playing a few different positions. He's doing well in all of them  and he has a genuine interest and desire to get better  too. I'm glad I raised someone who could care about something deeply | Speaker 514:that is good.i always loved sports as a kid and did well | Speaker 273:I never played them. Never had the interest or athletic spirit. But I got him into them so he'd have some discipline and structure.  | Speaker 514:it is a great way to learn that.im glad i was able to learn those values.,Football practice has started for my middle-school aged son_comma_ and he's playing a few different positions. He's doing well in all of them_comma_ and he has a genuine interest and desire to get better_comma_ too. I'm glad I raised someone who could care about something deeply,emotion: proud dialogue: Speaker 273:Football practice has started for my middle-school aged son  and he's playing a few different positions. He's doing well in all of them  and he has a genuine interest and desire to get better  too. I'm glad I raised someone who could care about something deeply | Speaker 514:that is good.i always loved sports as a kid and did well | Speaker 273:I never played them. Never had the interest or athletic spirit. But I got him into them so he'd have some discipline and structure.  | Speaker 514:it is a great way to learn that.im glad i was able to learn those values.
